state.x;czname;num_grants;cohort;age;male;female;expenditure_school;expenditures;test_score;income_pc;income_growth;universities_pc;graduation_rate;teacher_student_ratio;migration_inflow;migration_born;social_capital;china_imports;racial_segregation;gini;tax_rate;violence;children_onlyparent;divorce_share;manufacture_employment
Florida;Tampa;0,000343736;1952,801199;50,995005;0,000652675;5,56856E-05;6,2278018;2379,856;-2,51364;42194,87;-0,0124996;0,0087646;0,0257131;18,269956;0,041145294;0,0976245;-1,0401171;0,6216088;0,2317798;0,53418;0,0216414;;0,251904;0,1253249;0,0825207
Georgia;Aiken;0,000276748;1952,801199;50,995005;0,000549407;3,00166E-05;5,2136505;1911,106;-6,018116;33294,11;-0,0095357;0,0114103;-0,1165882;18,221698;0,015057755;0,0286849;-1,3730812;0,7446439;0,1649667;0,48721;0,0198237;0,0019607;0,291062;0,1035822;0,1574377
Georgia;Albany;8,01001E-05;1952,996985;50,82211055;;;5,7422036;2728,485;-4,580561;30170,39;-0,012792;0,0165048;-0,0572686;17,457681;0,011355321;0,0158384;-1,2236323;0,7158235;0,2424386;0,53623;0,0230106;0,004347;0,3597886;0,1006753;0,1585597
Georgia;Americus;9,32506E-05;1959,189809;44,7566879;;;5,941043;1975,71;-10,21716;27083,44;-0,0290246;0,0303831;0,036885;16,987433;0,009935284;0,0227042;-1,5821823;3,407345;0,0737225;0,5189;0,0204767;0,0027649;0,3604468;0,0924745;0,2190844
Georgia;Atlanta;0,00079515;1952,801199;50,995005;0,001492217;0,000150792;6,3516535;2884,702;-7,862574;44161,72;-0,0135917;0,0102685;-0,0460911;18,064445;0,029834253;0,1088332;-1,2080198;0,6099038;0,3165451;0,56787;0,027579;0,0024677;0,2298234;0,1024405;0,1041841
Georgia;Bainbridge;8,62178E-05;1960,431081;43,58513514;;;5,0821609;1876,229;;29033,66;-0,0074178;0,0227314;-0,1956087;16,546826;0,009774505;0,017764;-2,1094003;1,664703;0,081653;0,51605;0,0190306;0,0028642;0,3106429;0,1089188;0,2098129
Georgia;Brunswick;0,000142423;1953,608607;50,28995902;;;5,7766325;2469,194;-8,216124;36807,36;-0,0030578;0,0107476;-0,2063801;16,376818;0,015261597;0,0267103;-1,6553398;0,6947699;0,2114739;0,53501;0,0272389;0,0022462;0,2682216;0,1238277;0,1040175
Georgia;Columbus;0,000110106;1952,801199;50,995005;;;5,3648703;1549,937;-9,339459;31244,75;-0,0052061;0,016466;-0,099507;17,380914;0,028084411;0,0372046;-2,0782984;0,7247367;0,2346356;0,49913;0,0180437;0,0041518;0,3118593;0,1138379;0,1696759
Georgia;Cordele;7,12818E-05;1960,296791;43,7486631;;;5,9452632;2474,377;-4,965712;26102,8;-0,0264979;;;15,534377;0,009406623;0,0165057;-1,6044506;0,5502766;0,047384;0,49595;0,0243451;0,0036581;0,3687669;0,0979972;0,1806987
Georgia;Dublin;0,000217753;1955,940516;47,86195286;;;6,1417926;1910,928;-2,795904;29574,87;-0,0202837;0,0268061;0,1254535;16,465208;0,011526605;0,009756;-1,1503262;0,8552262;0,1116823;0,52931;0,0207221;0,003809;0,3181966;0,1048467;0,1985599
Georgia;Ellijay;0,000192127;1957,036005;47,10452962;;;5,1932599;1555,961;-3,837342;31235,46;0,0028372;;;16,982926;0,023049891;0,0364409;-1,1899604;0,5973786;0,1101119;0,40253;0,0184406;0,0008554;0,1576098;0,1102795;0,2543432
Georgia;Eufaula;9,5322E-05;1957,698679;46,19687875;;;5,5866649;1930,548;-17,62614;25283,51;-0,0210076;0,0162713;-0,0484377;15,934885;0,010039377;0,0126808;-1,4482026;2,427929;0,040798;0,5242;0,0179438;0,0020176;0,3691294;0,0915586;0,2560959
Georgia;Fitzgerald;3,93187E-05;1962,327619;41,47809524;;;5,4745257;2990,52;-4,932405;27671,02;-0,0170164;0,0364764;0,0827423;15,635453;0,011161773;0,026827;-1,6488639;2,16765;0,0820122;0,47799;0,019311;0,0032464;0,290677;0,1046483;0,2990765
Georgia;Gainesville;0,000370093;1952,801199;50,995005;;;5,7350225;1620,37;-7,31806;33365,47;-0,0055091;0,0257211;-0,095496;16,759088;0,033988609;0,1010863;-1,5447534;0,8158242;0,1996357;0,46842;0,0218302;0,0015088;0,1555147;0,096033;0,2338793
Georgia;Griffin;0,000145352;1953,608607;50,28688525;;;4,8301484;1694,759;-6,8339;30887,58;-0,0173912;0,0221999;-0,0755713;17,605106;0,025677836;0,0170004;-1,4599294;0,8121372;0,1317338;0,44456;0,019729;0,0019906;0,2666952;0,1150667;0,2338361
Georgia;Hinesville;6,31564E-05;1955,489595;48,47097481;;;5,187929;1453,888;-3,211442;23377,99;0,0031165;0,0076174;0,2391375;16,980795;0,037028009;0,0476878;-3,1989926;0,2782974;0,0762284;0,37826;0,0219816;0,0015692;0,2305901;0,0905057;0,126966
Georgia;LaGrange;0,000273792;1952,801199;50,995005;;3,5748E-05;5,261147;1864,342;-7,684864;32719,94;-0,011412;0,0153073;-0,0508048;18,093933;0,026667454;0,0210179;-1,4612525;1,773986;0,1539657;0,45758;0,0168205;0,0018368;0,2214141;0,1068323;0,2296153
Georgia;Macon;0,000153592;1952,801199;50,995005;0,000295638;2,96061E-05;5,7039279;2499,876;-6,07367;33835,64;-0,0128307;0,0206788;-0,0801042;17,34601;0,015555613;0,0225434;-1,0702973;1,13204;0,1934302;0,50053;0,019706;0,0012691;0,301501;0,1090682;0,1339984
Georgia;Milledgeville;0,000128768;1955,614286;48,41428571;;;5,5262824;2058,748;-6,813944;27862,41;-0,0109861;0,0357961;0,1269462;16,829755;0,01237352;0,017561;-1,9085844;0,7619613;0,1219871;0,44235;0,0252586;0,0021842;0,3327358;0,1041815;0,1811922
Georgia;Rome;0,000179883;1952,801199;50,995005;;;5,3244335;2609,598;-4,992054;31876,89;-0,0169097;0,011953;-0,1087821;16,332649;0,014704617;0,066078;-1,6828302;1,604705;0,181216;0,49056;0,0246539;0,0012194;0,1801528;0,108289;0,339703
Georgia;Savannah;0,000226065;1952,801199;50,995005;0,000435723;2,76779E-05;5,8098853;2223,651;-9,082143;39851,36;-0,0086444;0,0161062;-0,0212754;16,595901;0,033148879;0,0438666;-1,7031987;0,1873342;0,243207;0,55305;0,0281454;0,0024833;0,2689354;0,1013605;0,1032721
Georgia;Statesboro;7,06246E-05;1954,608094;49,25985091;;;5,2703247;2079,772;-0,4863537;26438,81;-0,0218154;0,0359241;0,0561101;16,161556;0,016336465;0,0294853;-2,2435024;1,489204;0,0553738;0,49205;0,0190057;0,0024629;0,2791693;0,0855437;0,1816517
Georgia;Thomasville;0,00012483;1956,343148;47,62627407;;;5,374589;2160,314;-5,129544;29591,39;-0,0006085;0,0301223;0,0980415;16,262791;0,016747997;0,0236187;-1,7502473;0,9508323;0,0982313;0,57141;0,0181214;0,0019002;0,3013507;0,1114746;0,1799958
Georgia;Toccoa;0,000155621;1953,920207;49,96683938;;;5,1484568;1784,989;0,1647149;29484,41;-0,013412;0,0224145;0,2049487;15,532824;0,012193482;0,0145832;-1,0015558;1,861039;0,0882064;0,41017;0,0194853;0,0014906;0,2152437;0,0959168;0,2970954
Georgia;Valdosta;9,95535E-05;1952,872873;50,93793794;;;5,1769423;2160,575;-3,558928;27877,83;-0,0122199;0,0207014;0,0021742;16,510197;0,012503623;0,0369349;-1,9306962;0,5413027;0,168887;0,51119;0,020088;0,0020363;0,2732935;0,0993607;0,1680388
Georgia;Vidalia;9,37348E-05;1954,948387;48,96021505;;;5,25605;1836,796;-1,667007;26103,74;-0,0176123;0,0184437;0,0161937;16,258153;0,006224755;0,0332023;-1,6489336;1,158858;0,0798559;0,48293;0,0221066;0,0015308;0,2493361;0,1041732;0,1938007
Georgia;Washington;0,00013202;1959,285146;44,81830239;;;5,3941744;2174,253;-5,031754;35154,56;-0,0152173;0,0281547;;16,47035;0,013373501;0,0159046;-0,77276253;0,6619052;0,0213827;0,49119;0,0205301;0,0017456;0,3155235;0,0949512;0,261421
Georgia;Waycross;6,36701E-05;1953,757732;50,11340206;;;5,8886217;2426,453;-2,098197;26638,61;-0,0112786;0,02652;-0,1521126;16,010822;0,008583653;0,0365508;-2,1025852;1,762474;0,1131877;0,46062;0,0199344;0,0019183;0,2403755;0,103667;0,2156416
Georgia;Winder;0,000743917;1952,838;50,966;;;5,5468091;2155,105;-6,911376;30684,81;-0,013042;0,0141361;0,3519879;16,886414;0,033804065;0,0564651;-1,440353;1,645588;0,1660594;0,50453;0,0257548;0,0015169;0,2298892;0,0879483;0,145779
Hawaii;Hilo;0,000189142;1952,801199;50,995005;;;6,5629113;1422,226;;35009,52;0,0018558;0,013452;-0,0909221;18,203006;0,029412754;0,1022889;;;0,0432821;0,43869;0,020113;0,0009147;0,2398665;0,1065592;0,0259315
Hawaii;Honolulu;0,000179083;1952,801199;50,995005;0,000327027;3,49057E-05;6,5629113;1316,213;-14,79879;39403,99;0,0014865;0,0148375;-0,1050661;18,361844;0,030431795;0,1920274;;;0,1402532;0,39558;0,0153621;0,0011469;0,1673771;0,0842963;0,0378287
Hawaii;Kahului;0,000219599;1952,978916;50,85040161;;;6,5629113;1558,838;;39555,89;-0,0026754;0,0077978;-0,2509052;18,321554;0,023869121;0,1651873;;;0,1194249;0,39098;0,0207837;0,0012179;0,1994709;0,1093809;0,0340463
Hawaii;Kapaa;0,000170275;1955,563193;48,26829268;;;6,5629113;1404,811;;38209,55;-0,0078201;0,0171048;-0,2443313;17,971216;0,017258779;0,1298639;;;0,0644554;0,35143;0,0213821;0,0020184;0,207429;0,0978486;0,0244694
Idaho;Boise City;0,003652549;1952,801199;50,995005;0,007048636;0,000280519;5,0570119;1584,391;-0,7695163;35641,88;-0,0038566;0,0141709;-0,0687847;19,50053;0,038156163;0,0579527;0,41523422;2,279754;0,0848086;0,41166;0,0158194;0,0011478;0,1668107;0,1148533;0,1554509
Idaho;Burley;0,000160974;1959,913158;44,08947368;;;4,0999247;2118,633;-4,157844;28356,68;-0,0064606;;;19,60971;0,008439529;0,0917883;-0,74494766;0,4340227;0,0406015;0,35299;0,0125022;0,0010579;0,1334262;0,0828032;0,1564126
Idaho;Lewiston;0,000171033;1953,095766;50,73689516;;;5,638938;1901,475;4,829835;32663,37;0,0026425;0,0112936;-0,1536228;17,91162;0,010627245;0,0162724;0,55492559;0,1709088;0,090258;0,35675;0,0164511;0,00096;0,203092;0,1273562;0,1339376
Idaho;McCall;0,000234382;1951,815789;53,27631579;;;7,8244242;2807,434;10,85209;33157,21;0,019603;0,0898715;;16,542503;0,041610497;0,0146031;1,1752755;0,0855627;0,0057648;0,49023;0,0269603;0,0018873;0,1440613;0,1161594;0,0694942
Idaho;Pocatello;0,000819299;1952,801199;50,995005;;;4,4839747;1983,776;3,002912;30119,07;-0,0030377;0,0111226;0,0947989;19,706494;0,016509591;0,042912;-0,14391434;0,4357084;0,1275673;0,32688;0,0156964;0,0010529;0,147456;0,0871536;0,1083844
Idaho;Salmon;0,0002551;1951,714286;53,5952381;;;4,9262782;1796,501;8,031004;30781,6;0,0088549;;;17,702616;0,001646362;0,0176237;0,78271345;0,2219945;0,0132266;0,32346;0,0127337;0,0008232;0,1424581;0,1173237;0,0479329
Idaho;Soda Springs;0,000185185;1952,2;51,6;;;4,5835642;2756,802;5,78356;29943,29;0,0170274;;;18,176929;0,006780897;0,0150166;0,34459233;0,5247531;0,0176814;0,25147;0,0205307;0,0007291;0,1032464;0,0701737;0,1650074
Idaho;Twin Falls;0,000298952;1952,865866;50,93793794;;;5,4912054;2186,71;1,240836;35364,21;-0,0165215;0,0165553;-0,2114173;18,552041;0,01794598;0,0835795;0,17162849;0,1881284;0,0332267;0,4166;0,0180096;0,0009685;0,1560071;0,1082012;0,0982991
Illinois;Bloomington;0,000396966;1952,801199;50,995005;;4,56725E-05;4,9537699;1666,259;7,5343;37176,96;-0,0035866;0,0144991;0,1754638;17,747933;0,023106776;0,0277542;0,56524237;1,485169;0,0980767;0,33856;0,0257737;;0,1825199;0,0920421;0,1136717
Illinois;Bourbonnais;0,000275034;1952,801199;50,995005;;;4,7849739;1632,011;3,270294;35849,34;-0,0087982;0,0147965;0,0621752;18,692314;0,025013502;0,032378;0,24961557;1,002859;0,337072;0,35525;0,0168868;;0,2214543;0,0927919;0,165895
Illinois;Carbondale;0,000207045;1952,801199;50,995005;;3,46781E-05;4,4630011;1606,245;3,484821;28913,01;-0,0077987;0,0113198;0,0168852;18,264801;0,009727494;0,0195699;0,6285776;0,850013;0,2182745;0,3968;0,0138343;;0,2181572;0,1037154;0,1227039
Illinois;Centralia;0,000119356;1952,801199;50,995005;;;4,3159395;1686,754;4,950767;33264,89;0,0001947;0,0141804;0,0571761;20,212233;0,010138968;0,0085732;0,99837294;0,7541015;0,1724658;0,35108;0,0146864;;0,1818913;0,0974713;0,1872095
Illinois;Charleston;0,000223757;1952,872873;50,93793794;;;4,0335508;1502,515;9,103978;31206,15;-0,0043545;0,0197705;0,110982;17,250955;0,013305523;0,0111381;0,60876763;1,549663;0,0712297;0,35217;0,017325;;0,1867911;0,0977324;0,2228641
Illinois;Chicago;0,00110523;1952,801199;50,995005;0,002076274;0,00019509;6,1479306;2784,078;-7,513536;45756,77;-0,0074766;0,0098976;-0,1429728;18,473257;0,011334956;0,1736012;-0,5328204;1,183696;0,4312969;0,52139;0,0336509;0,0016257;0,2080224;0,0826623;0,1543058
Illinois;Davenport;0,000532105;1952,801199;50,995005;0,001036914;3,03925E-05;5,2713982;1921,246;0,5987777;37759,3;0,0002459;0,0235386;0,0118768;17,099752;0,009616818;0,0334095;0,73504655;1,201578;0,1640595;0,37043;0,0210327;0,0049979;0,2262407;0,1080466;0,1791657
Illinois;Decatur;0,001040486;1952,801199;50,995005;0,001978965;0,000152642;4,5258421;1606,799;2,444935;34871,42;-0,0064464;0,0104689;0,3091873;17,804101;0,016784311;0,0441946;0,51057821;0,7024138;0,2296642;0,40158;0,0214758;;0,2177692;0,0930519;0,1453915
Illinois;Douglas;0,000243226;1952,801199;50,995005;;;4,1648225;1491,321;7,492715;31741,05;0,0034043;0,0098819;0,1283598;18,534059;0,010277188;0,0083473;1,2229346;1,003039;0,2227862;0,36731;0,0142455;;0,1628346;0,0983285;0,2274622
Illinois;Edwardsville;0,00035328;1952,801199;50,995005;0,000674856;4,94472E-05;4,4660255;1583,807;2,162638;36421,45;-0,0019216;0,0130549;0,0041262;19,666786;0,017639825;0,0111794;0,58957578;0,4826236;0,2100353;0,36743;0,017175;;0,2039007;0,1039002;0,1578241
Illinois;Galesburg;0,000249698;1952,801199;50,995005;;;4,5410031;1783,664;5,429612;30826,82;-0,0093113;0,0343091;0,1513056;18,060016;0,009757503;0,0163536;0,75093098;1,160849;0,1756904;0,40197;0,0192338;;0,2108546;0,107627;0,1597007
Illinois;Harrisburg;0,000133154;1958,797436;45,0974359;;;4,6011381;1781,728;4,533626;29679,51;0,0078553;0,026331;-0,0183144;17,309695;0,007188372;0,0075756;1,2058835;0,3157935;0,1036076;0,39929;0,013709;;0,1985599;0,1105215;0,078752
Illinois;Jacksonville;8,77801E-05;1952,866867;50,93693694;;;4,4013622;1361,493;2,46495;30776,67;0,0029561;0,0235994;0,2477264;18,136838;0,009947137;0,019925;1,2241829;1,232848;0,219043;0,34024;0,0150484;;0,1829876;0,1047817;0,1576189
Illinois;Olney;0,000130591;1953,389399;50,43832824;;;4,3031452;2253,758;9,889153;31874,81;0,0075902;0,0359441;0,0099495;15,691968;0,011178606;0,005909;1,5623342;21,03054;0,0157214;0,34305;0,013068;;0,1760283;0,1057724;0,2148473
Illinois;Peoria;0,001256926;1952,801199;50,995005;0,002458628;0,000103455;4,8313168;1715,281;4,327722;38841,65;0,0011108;0,0094393;0,0320287;16,716067;0,01403428;0,022294;0,94565293;0,5300328;0,2700544;0,36834;0,0181331;0,0021903;0,2026391;0,0971044;0,1911494
Illinois;Quincy;0,000171762;1952,801199;50,995005;;;5,0798153;1587,652;2,450823;31869,13;0,0034983;0,0393647;0,0497572;18,219362;0,007243096;0,0088757;1,2768351;0,6826024;0,0999094;0,36368;0,0145799;0,0011384;0,1943708;0,1021107;0,1834971
Illinois;Rockford;0,000675313;1952,801199;50,995005;0,001315358;5,02393E-05;5,3633025;1782,611;-1,328024;37848,39;-0,0114128;0,0160624;-0,0390664;18,082406;0,02326956;0,0498701;0,6633231;1,954077;0,2051115;0,34338;0,0209687;0,0019216;0,1997786;0,1000153;0,2542877
Illinois;Springfield;0,000321655;1952,801199;50,995005;;4,99955E-05;5,0098596;2261,499;0,9020289;40181,61;-0,006374;0,0149258;-0,0417634;18,974576;0,014843727;0,0169396;1,8335567;0,190998;0,2295552;0,42882;0,0188567;0,0021023;0,2279394;0,1178728;0,06524
Indiana;Bloomington;0,000626655;1952,801199;50,995005;;;6,0096041;1619,914;1,814373;30524,54;-0,0102228;0,0071194;0,2638913;18,93928;0,015406357;0,028556;0,04287763;4,99367;0,1052984;0,39387;0,018237;0,0009148;0,1803217;0,1020352;0,1808095
Indiana;Center;0,000838826;1952,801199;50,995005;;;6,664884;2568,759;0,6285237;37701,09;-0,0180258;0,0104;-0,2705642;17,77356;0,012141981;0,0200541;0,8540992;1,733224;0,1501622;0,33695;0,0203122;0,0010348;0,2009436;0,1181313;0,3256851
Indiana;Columbus;0,001020602;1952,801199;50,995005;;;6,3407213;2589,884;0,4770322;35466,15;-0,0062661;0,0122486;-0,3023975;19,322256;0,01537199;0,0240689;0,53503453;1,770324;0,0769708;0,3808;0,020324;0,0015461;0,1745808;0,1163292;0,3453034
Indiana;Concord;0,000520199;1952,801199;50,995005;0,00100404;3,56425E-05;6,4372174;2052,246;-4,199038;35487,25;-0,016782;0,0053737;0,0514368;18,78987;0,019441996;0,0516433;-0,0433257;3,359368;0,1761856;0,39529;0,0211703;0,0012509;0,1796967;0,1049144;0,4211669
Indiana;Evansville;0,000528838;1952,801199;50,995005;0,000986744;8,91714E-05;6,5351319;2022,29;0,9569985;36908,45;-0,005009;0,0180132;-0,0386226;18,081508;0,006893907;0,01321;1,290116;1,337319;0,2101122;0,40158;0,0213866;0,0027711;0,1881063;0,1101568;0,2247493
Indiana;Fort Wayne;0,000732542;1952,801199;50,995005;0,001427007;5,43557E-05;6,4905682;1813,625;-0,5596833;38528,86;-0,0147705;0,0197429;-0,1551982;19,090074;0,012570873;0,0280724;0,90122138;2,137923;0,2896599;0,38116;0,017984;0,002862;0,2000327;0,1051433;0,2720137
Indiana;Gary;0,000225794;1952,801199;50,995005;0,00043835;2,90208E-05;7,0607356;2257,898;-3,780256;38097,23;-0,0124572;0,0162729;-0,102072;20,337503;0,0237954;0,0459947;-0,22890655;0,994202;0,443826;0,36894;0,0236861;0,0018329;0,2438946;0,1002896;0,1965978
Indiana;Indianapolis;0,000964249;1952,801199;50,995005;0,001816634;0,000166762;6,9911547;2518,619;0,5490767;42510,4;-0,0115352;0,0092878;-0,1035669;18,751861;0,020333752;0,0351808;0,68993056;0,9363374;0,332802;0,45856;0,0228262;0,003926;0,2256466;0,115419;0,1542629
Indiana;Lafayette;0,000979081;1952,801199;50,995005;0,001814655;0,000163016;6,3003108;1719,245;0,0945919;32344,94;-0,0105302;0,0114954;0,1613359;18,125669;0,015268733;0,048167;0,4349827;1,114858;0,2091898;0,34945;0,0198862;0,0011551;0,1911577;0,096654;0,2359229
Indiana;Madison;0,000374016;1956,866589;47,04176334;;;6,3407966;2190,31;-0,7167135;31204,81;-0,0033169;0,040012;-0,0435175;17,314151;0,020706212;0,0134077;0,46170848;6,025471;0,0324514;0,35548;0,0178016;0,0011945;0,204947;0,1234292;0,272225
Indiana;Muncie;0,000231701;1952,801199;50,995005;0,000429533;4,74741E-05;6,6549409;1857,961;-3,912395;34883,79;-0,0221733;0,0216613;0,1269023;17,166543;0,011350536;0,011343;0,65380454;1,120039;0,2160865;0,3838;0,0185724;0,0007921;0,2292297;0,1148783;0,2388112
Indiana;South Bend;0,000791973;1952,801199;50,995005;0,001509834;9,91241E-05;6,4979;1861,855;-2,923104;36189,45;-0,0113469;0,0212796;0,0767038;18,306072;0,0152119;0,0398272;0,06477343;1,391448;0,2641505;0,42337;0,0201305;0,0012084;0,2306374;0,1059721;0,2474193
Indiana;Terre Haute;0,000228936;1952,801199;50,995005;0,0004153;4,59429E-05;6,449667;1875,188;-0,3169201;31381,55;-0,0110301;0,0267347;0,0921313;17,337478;0,012851752;0,013267;0,61133932;1,94701;0,1548212;0,36713;0,0202231;0,0016652;0,1974265;0,1127532;0,202443
Indiana;Vincennes;0,000153637;1955,134279;48,72598253;;;5,7118017;2268,44;4,262053;30101,04;-0,0123573;0,0182789;-0,1267903;16,722125;0,010089932;0,0095034;0,68689902;0,9630953;0,0611815;0,37918;0,0136808;0,0007387;0,2037351;0,1067491;0,1216066
Indiana;Washington;0,001140911;1952,903808;50,90881764;;;6,149758;1944,166;3,411023;35834,52;-0,0056873;;;19,45984;0,021652515;0,0085707;0,35951508;4,47648;0,0478078;0,31231;0,0161566;0,0012013;0,1520663;0,0940376;0,279271
Indiana;Wayne;0,000970394;1952,893788;50,91533066;;;7,01410654;2077,362511;0,121031614;34955,1833;-0,008978605;0,022118566;0,00299574;18,19065653;0,016017182;0,017010665;0,720846355;1,66969254;0,08772594;0,376752064;0,02142274;0,001052227;0,185230274;0,107713538;0,337262444
Iowa;Atlantic;0,000213667;1955,457888;48,12099644;;;6,1656515;2556,875;9,914728;35643,5;0,0012898;;;14,538139;0,009801943;0,0070158;1,9705428;0,2560794;0,0150217;0,31537;0,0251339;0,0006054;0,1543843;0,0742521;0,1312877
Iowa;Burlington;0,000303529;1952,801199;50,995005;;;5,6341386;1881,361;1,478035;35038,39;-0,0080086;0,0146532;-0,1417793;15,386262;0,006059096;0,0119458;1,3679848;1,230395;0,0915095;0,31751;0,0224139;0,0027738;0,1973187;0,1076923;0,253955
Iowa;Carroll;0,000235682;1953,794606;49,97614108;;;6,0482144;2694,298;6,525384;34861,86;0,005821;;;14,084771;0,009953005;0,0263737;2,3755124;0,3133047;0,1781799;0,29873;0,0254876;0,0003489;0,1486113;0,0713399;0,168006
Iowa;Cedar Rapids;0,001388823;1952,801199;50,995005;0,002700855;0,000142267;5,9728983;2109,154;3,361179;40329,62;-0,002455;0,0197706;-0,1144807;16,778008;0,017963551;0,0212858;1,2409976;0,7746183;0,0822505;0,33487;0,0228585;0,0016726;0,1771523;0,0974736;0,1924524
Iowa;Centerville;0,00027519;1958,339144;45,53882726;;;6,6707901;1997,39;4,502455;30736,21;0,0031699;;;13,196546;0,008368761;0,0080528;0,92551049;0,8324408;0,0307254;0,33342;0,0218073;0,0009373;0,1731207;0,0954508;0,1846553
Iowa;Clinton;0,00023615;1953,691116;50,09194215;;;6,0975388;2138,78;5,20118;34145,69;0,004262;0,0141955;-0,0980352;15,381644;0,015629214;0,0117933;1,1079552;0,6046348;0,0748086;0,30631;0,0227613;0,0015757;0,187751;0,0962847;0,2316394
Iowa;Creston;0,000119308;1959,009309;44,8856383;;;6,4904056;2735,738;4,510805;31082,06;0,0047616;0,0561798;0,1231636;13,360805;0,012668539;0,0156679;1,4146176;1,868439;0,0684861;0,32411;0,0271346;0,0007303;0,1849232;0,0909283;0,1722726
Iowa;Decorah;0,000412081;1952,917753;50,87963892;;;5,9257311;2420,284;10,21918;34000,45;0,0023042;0,027735;0,1241725;14,816267;0,00701696;0,0120467;2,055236;0,3211171;0,0473618;0,30344;0,0257652;0,0003883;0,1404949;0,0652163;0,2131674
Iowa;Des Moines;0,000965556;1952,801199;50,995005;0,001810404;0,000167902;6,4045691;2489,982;1,70724;40107,64;-0,0022413;0,016783;0,0902061;15,890821;0,01890434;0,0507267;1,5952567;0,2696459;0,174653;0,39071;0,0259444;0,0008694;0,1823058;0,0978831;0,0915316
Iowa;Dubuque;0,000533392;1952,801199;50,995005;;;5,5164963;1772,982;3,927593;36442,94;0,0012716;0,0306393;0,1364341;15,820046;0,011851289;0,019286;1,1469508;4,490335;0,0912536;0,33773;0,0222455;0,0006884;0,1480642;0,0793546;0,1916485
Iowa;Fort Dodge;0,000233411;1952,801199;50,995005;;;6,2034393;2322,198;4,167919;35645,63;0,001387;0,0098848;0,0137242;14,155789;0,006385608;0,0184637;2,0795032;0,7117223;0,1090417;0,33;0,0266922;0,0021846;0,1735058;0,0909665;0,1844914
Iowa;Iowa City;0,001026339;1952,801199;50,995005;;;5,9435408;2221,482;2,003802;35558,45;-0,0023584;0,0049075;0,2258777;16,528231;0,022766087;0,0532684;0,85854897;0,766814;0,1354909;0,3682;0,0228123;0,0017127;0,1594614;0,0837689;0,1495176
Iowa;Iowa Falls;0,000275466;1956,169279;47,44357367;;;5,9817546;2495,239;3,677008;36421,74;-0,0002489;;-0,0684612;14,487933;0,014161811;0,0261759;2,4344953;2,878645;0,0833904;0,30262;0,0255123;0,0006437;0,145868;0,0714433;0,1644923
Iowa;Marshalltown;0,000875601;1952,801199;50,995005;;;6,1549582;2079,956;-1,601582;35247,22;-0,0015292;0,0176302;0,102467;15,425441;0,01307276;0,034591;1,5777091;0,8497125;0,1743765;0,30915;0,0224222;0,0024506;0,1762945;0,0976098;0,2347316
Iowa;Mason City;0,000156066;1952,866867;50,93693694;;;5,7947113;2124,126;5,240076;36400,09;0,0048868;0,0383735;-0,0137588;14,236149;0,008352627;0,0154029;2,1267687;2,314927;0,0315983;0,32074;0,0256915;0,0017652;0,1811285;0,0914158;0,2293159
Iowa;Ottumwa;0,000931006;1952,801199;50,995005;;;6,0901569;2149,247;3,069552;33871,12;-0,0004131;0,0351161;0,033457;15,61888;0,009720125;0,0166363;1,371658;0,491551;0,0547726;0,3792;0,0224981;0,0014959;0,1673714;0,0979687;0,2449594
Iowa;Red Oak;0,0002692;1954,543408;49,20685959;;;5,9335338;2014,364;2,605025;33241,64;0,0025796;;;14,325567;0,011452995;0,0123123;1,3091941;0,9847509;0,1106861;0,30586;0,0234511;0,0004357;0,1709643;0,0951955;0,2085863
Iowa;Sioux Center;0,000243762;1953,09909;50,67745197;;;6,0030119;2097,366;10,51353;32542,37;0,0045797;0,0513224;0,1950576;14,89428;0,00838266;0,0227501;2,8196852;1,406851;0,0474057;0,33036;0,0231552;0,000633;0,0820834;0,0422682;0,1879031
Iowa;Sioux City;0,000425178;1952,801199;50,995005;;;5,6133201;2172,693;-0,7469575;35654,61;-0,0048846;0,0319535;0,0359906;15,860296;0,006779462;0,0619269;1,2670359;0,3575947;0,2002684;0,38119;0,0248389;0,0020829;0,1861419;0,087847;0,2146778
Iowa;Spencer;0,000359665;1952,934804;50,87963892;;;6,2712503;2689,3;9,50328;38060,72;0,01446;;;14,551285;0,008411613;0,0113553;1,8206026;0,7827518;0,0214514;0,36999;0,0263246;0,000491;0,1469337;0,0773651;0,1861194
Iowa;Storm Lake;0,000221104;1953,413687;50,38917263;;;6,030377;1936,276;4,719865;34279,39;0,0036321;0,0189351;0,2064508;13,596302;0,00740362;0,0533288;2,0776703;0,7046303;0,216598;0,31761;0,0230055;0,0004923;0,1463921;0,0690666;0,1895988
Iowa;Waterloo;0,00058898;1952,801199;50,995005;0,001164576;3,26379E-05;6,2135153;2231,058;1,666926;34719,84;-0,0022317;0,0270134;0,1643233;17,235253;0,010107513;0,0256227;1,3460914;0,5810246;0,2643205;0,34804;0,0243905;0,0012066;0,1969967;0,0795097;0,1833559
Kansas;Bartlesville;0,001500931;1952,801199;50,995005;;;5,038607;2115,531;1,513391;34266,19;0,0008583;0,034251;-0,0829699;16,26764;0,012316671;0,0128443;0,88318381;1,12249;0,0993109;0,38703;0,0169036;0,0012125;0,1997909;0,1067749;0,2166316
